,iqr_weeks,weighted_mean_weeks,first_harvest,end_harvest,uncertainty
674,4,17.287610619469028,9,21,0.6868735566444895
675,1,14.258064516129032,9,16,0.735409333916606
677,2,14.83743842364532,9,20,0.570622198154483
678,2,14.959183673469388,10,18,0.4604137012004973
680,3,15.583710407239819,11,18,0.5457983939704816
681,2,14.737547892720306,10,18,0.44567144736990266
682,2,15.629327902240325,10,17,0.4362688205479551
683,3,15.340182648401827,10,17,0.4125952926748064
684,2,14.494623655913978,10,15,0.8032307379278862
685,2,14.929347826086957,10,18,0.4340542178244155
687,1,18.69,16,21,0.829234759012011
688,5,18.26715462031107,10,22,0.7650116741051184
690,3,18.287128712871286,12,20,0.37679435056381144
691,3,18.289587852494577,10,21,0.9895850217368177
694,1,15.64423076923077,13,19,0.6016626828870201
695,2,17.536036036036037,10,19,0.501365776550026
696,2,17.564285714285713,10,20,0.7157053906102614
697,2,17.87290640394089,12,21,0.816747902337756
698,2,17.977839335180054,11,19,0.3052303181169818
699,2,16.995594713656388,9,20,0.5764352790053278
700,2,17.502202643171806,12,20,0.3531059680266183
701,2,17.175675675675677,12,18,0.557064269312118
702,3,16.774834437086092,9,19,0.446172177614623
703,2,16.951612903225808,11,18,0.3158826616170713
704,2,17.363799283154123,9,20,0.7105900519274232
705,4,17.79960899315738,9,19,0.8530512002993536
706,2,17.78110599078341,9,20,0.7026950511332102
707,2,17.204379562043794,12,18,0.3945998042387291
708,2,17.417989417989418,11,18,0.33588417669577203
709,1,15.680257510729614,9,18,0.5371364664223145
710,0,13.0,12,12,1.420648647328217
711,0,13.176470588235293,9,15,1.1737001696164349
712,4,18.95212285456188,13,23,0.8967442055523678
713,3,18.09071729957806,14,25,0.7236299271326275
714,4,19.493457943925232,14,22,0.7787030362606684
715,4,19.876796714579054,14,22,0.7344437908157146
716,2,18.17058823529412,14,21,0.7350949392120211
717,3,19.027397260273972,14,23,0.7033115408802502
718,3,19.567164179104477,14,29,1.1164071998283773
719,3,19.68,14,22,0.6666603020728576
720,4,19.942857142857143,14,23,0.7829489592763906
721,1,18.455555555555556,15,22,0.7121132942796942
722,3,20.59259259259259,14,23,0.7352224232114644
725,4,17.106592729513245,10,21,0.9230999718257674
726,3,17.45966709346991,13,20,0.4079396679311516
728,3,16.983091787439612,11,21,0.7843776878300187
729,4,16.84731182795699,13,20,0.6719034452867644
730,3,16.711666666666666,8,20,0.9666912769793735
731,3,16.326599326599325,12,19,0.3149613691661339
732,2,17.20625,11,21,0.6155619666173023
733,4,17.52093023255814,13,19,0.5140001234728199
734,4,15.726027397260275,11,19,0.4303125491849546
735,0,15.08695652173913,11,15,1.0012107047801835
736,2,16.244712990936556,11,18,0.4771041054208689
737,5,16.181818181818183,12,17,0.8629053984780832
738,2,16.98230088495575,11,18,0.3248714184257447
739,2,17.054054054054053,11,18,0.2769068600200797
740,3,16.4688995215311,10,18,0.31896053519049555
741,1,16.483383685800604,11,17,0.4837237295242319
742,2,16.748091603053435,11,18,0.3209411954773153
743,2,15.404255319148936,10,18,0.42651445168509305
744,2,16.177835051546392,10,18,0.45785130375762884
745,2,16.67142857142857,11,18,0.39574054432521016
746,1,14.25,11,14,1.049764650193547
747,5,20.777526821005083,13,28,1.498046914535082
749,2,15.441176470588236,13,15,0.9670102357768595
757,6,20.37730061349693,11,26,1.1225621697204473
758,6,20.093632958801496,11,26,1.1008131467810254
759,7,20.566666666666666,12,26,1.1425796184711496
760,7,19.53488372093023,11,30,1.4463800140915732
761,1,16.559405940594058,13,22,0.4452834626519445
762,7,18.442307692307693,12,26,0.9353274369522085
766,3,15.443002780352177,10,19,0.5049058536895156
767,3,15.527450980392157,11,18,0.5287847957521257
768,2,15.017429193899781,9,17,0.5509703622839414
769,3,15.342465753424657,10,18,0.5808198056527776
770,3,15.933333333333334,10,19,0.4621195816390847
771,1,16.271604938271604,10,18,0.48423507790342146
772,2,15.116910229645095,10,18,0.6446675544461332
773,2,14.849514563106796,10,17,0.5292819766940827
774,4,17.08108108108108,13,22,0.3752795427661281
775,3,17.092307692307692,10,22,0.4586868301269956
776,8,20.41549295774648,10,25,1.1133294268944411
777,3,16.822222222222223,11,19,0.3682499030270243
778,1,17.814285714285713,12,20,0.538627233949853
779,4,16.64748201438849,12,17,1.174473667295305
780,6,17.9247311827957,10,22,0.5991813279723259
781,6,19.723684210526315,10,22,0.7507861454380107
782,1,15.714285714285714,13,18,0.6476262585151044
783,3,16.976470588235294,10,20,0.3061045964358661
784,2,15.23391812865497,10,17,0.46326226387865427
785,6,17.929942418426105,10,23,0.7291511889739354
787,5,16.933333333333334,10,20,0.6723689743275127
788,0,13.0,12,12,1.4071335798895261
789,5,16.926788685524127,10,18,0.643345617334661
790,2,21.544147843942504,11,26,1.143694181157905
791,5,18.60889929742389,13,26,1.205015350876608
794,5,16.966480446927374,11,18,0.6255189023702625
796,4,19.714285714285715,13,26,0.8214729393895149
797,0,18.887096774193548,11,18,0.9608082395686788
799,5,21.37142857142857,15,24,0.9332548205776239
800,5,22.053571428571427,18,26,1.327782199850718
801,5,21.691358024691358,18,24,1.2561824954986194
802,6,21.698005698005698,13,26,1.0106487163192086
803,2,19.455357142857142,15,20,0.7643356122643535
804,2,17.40909090909091,15,18,0.840256491179844
805,6,17.66588511137163,11,23,1.011557252421738
806,3,19.53846153846154,13,24,0.6054926432458039
807,1,21.41860465116279,19,26,1.4219657911285941
808,3,18.238095238095237,13,27,1.0463904751044473
809,5,15.160714285714286,8,18,0.6670270053881503
810,2,18.363636363636363,14,27,0.8431196364187248
811,3,16.881818181818183,13,25,0.570054986828199
812,2,11.2,9,11,1.4472534938425194
813,3,16.654117647058822,12,22,0.6900227686653588
814,0,17.0,16,16,1.2376755060574924
815,0,17.0,16,16,1.2376755060574924
818,6,14.136363636363637,9,23,0.9611649722144564
820,2,16.45945945945946,8,22,0.8340982503060521
821,5,16.75,13,18,0.7515442383242076
822,0,13.0,12,12,1.424039499777038
823,1,16.571428571428573,14,16,0.918666639090669
824,1,16.578512396694215,12,23,0.5092991902733296
825,3,16.450617283950617,11,19,0.2281354688641153
826,3,16.507142857142856,11,23,0.48215432519235846
827,2,16.774193548387096,12,21,0.3199596810036787
828,9,18.83582089552239,13,23,1.0163249071604668
829,2,17.15,12,23,0.48152282419678755
830,2,15.817567567567568,10,23,0.6116891686827377
831,2,16.710526315789473,12,20,0.32848326918272136
833,2,14.636363636363637,12,17,0.8755986480963666
834,0,19.0,18,18,1.373489390080118
835,0,13.08695652173913,12,13,1.269511607732357
836,2,15.055045871559633,11,23,0.5549265606789257
837,2,14.545454545454545,12,18,0.6509826374915203
838,4,16.43740795287187,11,23,0.7552506085723497
839,4,16.36438923395445,12,23,0.5803277825919915
840,2,15.26984126984127,12,19,0.43254110281386327
841,4,15.182692307692308,6,20,1.092393228304331
842,3,15.157687253613666,11,22,0.6386003203181189
843,4,16.47586206896552,10,22,0.6826189015407254
844,3,15.746666666666666,10,22,0.6794007150761586
845,6,16.797385620915033,10,23,1.2066422347600922
846,3,15.529017857142858,10,22,0.6625206609803549
847,3,16.875692307692308,10,21,0.9446641820063766
848,2,16.229850746268657,10,21,0.5486480140184563
849,6,16.397727272727273,12,21,0.5092570197461415
851,3,15.409848484848485,10,21,0.9128024765511554
852,4,16.108584686774943,10,22,1.2322507939817091
853,1,14.043041606886657,12,16,0.7781235834716924
854,4,16.94602851323829,12,23,0.7514752540429853
855,1,16.55060728744939,12,18,1.0730752007306916
856,1,16.79310344827586,14,18,0.6657579247439055
857,3,16.76851851851852,13,22,0.30714531072725576
858,4,14.941573033707865,11,20,0.3071471324026419
861,4,15.654708520179373,10,21,0.8817544051351535
865,0,13.518987341772151,7,14,1.387022329449409
866,3,17.595454545454544,7,22,1.0701514436082344
867,5,14.263736263736265,7,18,0.890512730125118
868,3,14.017021276595745,8,19,0.6702772673834925
869,3,15.563258232235702,11,20,0.3355326198672534
870,1,12.493975903614459,10,12,1.2719142405008046
874,7,12.025742574257425,5,18,1.3917841194180336
875,0,13.0,12,12,1.4253913431129521
876,3,9.91304347826087,6,15,1.377423824537219
877,0,13.0,12,12,1.4239937794433122
878,1,18.444444444444443,17,18,1.1610637914247572
879,3,13.620716510903426,9,19,0.9071971370308118
880,5,14.570778564206268,9,20,1.202587731192217
881,4,15.25679012345679,11,18,0.3309499580319967
882,3,14.834158415841584,11,18,0.34530501185542156
883,4,14.604748603351956,11,19,0.6841899888243025
884,5,14.649069666810904,9,19,1.2572245838244447
885,5,14.444020356234097,10,16,0.6964221614813714
886,3,14.722222222222221,10,19,0.8960236302925721
887,3,14.849557522123893,10,19,0.8546260346856288
888,2,16.304347826086957,14,18,0.7457615584805926
889,0,16.0,15,15,1.2119552744574853
891,4,15.211764705882352,12,17,0.6414977466437336
892,5,17.257142857142856,11,20,0.4153818868795247
893,2,15.067415730337078,11,17,0.48132548999358443
894,4,16.055555555555557,11,18,0.27315823351133584
895,4,16.112055641421946,12,20,0.8996501324827911
897,1,14.461883408071749,9,16,0.7712540983298914
898,2,14.728958630527817,10,18,0.6698195671291933
899,4,14.444852941176471,10,19,0.788780292122826
900,4,14.853658536585366,7,21,0.8860437501607612
901,7,16.26530612244898,7,19,1.1347653043544124
902,3,17.644628099173552,11,21,0.3524282690587551
903,3,16.78968253968254,7,21,0.7781451595657953
905,4,13.78186968838527,10,16,0.7368815768978368
906,3,15.262295081967213,9,19,0.5335727748685153
907,3,14.593023255813954,8,19,0.6966771913360965
909,1,11.790123456790123,8,19,1.1107519024574508
910,4,14.39205298013245,10,16,1.0196315964504439
912,2,14.577586206896552,11,17,0.5093315361380099
914,3,15.251919385796546,10,19,0.9675192463289727
915,8,15.609756097560975,5,19,1.3520288351689533
916,3,13.563636363636364,5,19,1.1379213154121306
917,2,12.132832080200501,5,15,1.3416874676149346
919,2,16.00709219858156,10,17,0.43774285267286583
920,3,15.444444444444445,10,17,0.4170735218856155
921,4,15.405405405405405,13,17,0.8122948421437665
922,1,15.505084745762712,12,15,0.9269466496100051
923,5,15.944444444444445,10,18,0.5312338892238813
924,3,16.271875,10,19,0.3033921721304644
925,2,15.170731707317072,10,19,0.5191058346961482
926,3,15.580555555555556,11,19,0.7706671412733582
927,3,13.409544950055494,9,16,0.7392212977969405
928,4,14.123762376237623,10,17,0.6340763970453291
929,3,16.407894736842106,9,19,0.57962244924776
930,4,15.483221476510067,10,18,0.5018266055747093
931,3,15.4875,9,17,0.48369410191652823
932,4,13.142148760330578,9,17,0.9000449581919092
933,1,10.58,9,13,1.4086930536697082
934,1,13.318181818181818,12,13,1.2043980039792055
935,5,15.585701981050818,9,18,0.7197375945446142
937,5,16.071428571428573,13,18,0.7317116939534675
938,3,14.070796460176991,9,18,0.5941934201818144
939,7,13.814814814814815,9,17,0.9595348832643384
940,2,16.38888888888889,9,17,0.6734766456240115
941,4,15.018518518518519,5,17,1.171003564770729
942,0,14.869565217391305,9,17,1.1070708008458463
943,3,15.1869918699187,9,17,0.5578196633776794
944,2,13.03305785123967,9,15,0.9453974935156625
946,1,15.494600431965443,12,16,0.6866147707313717
947,2,15.076923076923077,12,16,0.6830121970868368
948,1,15.477477477477477,12,16,0.6792891204481144
949,6,15.377777777777778,12,18,0.6978523717968246
950,4,15.986460348162476,12,17,0.5262643895902943
951,0,16.0,15,15,1.2255827629791307
952,0,13.49438202247191,12,14,1.1808287593838624
953,3,17.285714285714285,15,18,0.8878979277719422
955,1,14.956834532374101,11,15,0.9208091507318326
956,2,14.890625,8,17,0.7124106703015185
957,3,14.666666666666666,12,15,0.9044510958056727
958,0,16.705882352941178,11,16,1.0067677782464002
959,1,13.727272727272727,12,14,1.0689224034634297
960,3,13.714285714285714,8,14,1.2064588731069437
961,2,15.153846153846153,13,16,0.8564590689153541
963,4,15.586021505376344,11,21,0.47867813002629
964,4,15.925831202046036,10,21,0.4482476879815458
965,2,13.8,11,14,0.9732304219573626
966,3,16.3,13,20,0.48257404368414514
967,6,16.203125,10,20,0.5706478784384857
968,7,16.26530612244898,10,21,0.7321220251786708
969,6,15.178571428571429,10,20,0.6141727187812883
970,3,14.80722891566265,10,20,0.45812357205060067
971,4,15.844827586206897,11,20,0.3397193907105413
972,3,15.536082474226804,10,21,0.5472268101705227
973,4,18.34328358208955,11,27,0.9523060907986952
974,6,18.18918918918919,11,21,0.5695056745824517
975,5,18.513157894736842,11,21,0.506493682970695
976,3,16.928571428571427,11,21,0.29849487620160714
977,5,18.106382978723403,14,20,0.6161975128682772
978,4,17.24137931034483,12,21,0.41357276122645803
979,4,16.690265486725664,11,21,0.41088730331362366
980,6,18.98,11,21,0.7082951034236503
981,4,18.906666666666666,12,21,0.5163249692499533
982,7,18.46808510638298,11,21,0.7082152461979712
983,0,16.0,15,15,1.2275877711052037
984,2,16.952380952380953,12,18,0.5743310551541867
985,5,18.381909547738694,11,21,0.5413994548849508
986,3,17.819444444444443,12,21,0.4167051137715063
987,4,15.17221249270286,8,25,1.34675379936314
988,3,13.086687306501547,8,19,0.7750888259410924
989,3,14.857664233576642,9,20,0.7824697481211221
990,5,16.12883008356546,10,26,1.1083705723597534
991,4,15.921901528013583,9,25,0.9158172260270068
992,5,15.502772643253234,9,20,0.5866573110753047
993,7,16.62727272727273,9,26,1.1413608901414016
994,5,15.422535211267606,10,20,0.4611049867233776
995,4,16.0,10,20,0.46259080005961684
996,6,17.153846153846153,10,20,0.5193978664028526
997,6,16.06,11,18,0.7214881976136965
998,4,16.093023255813954,10,20,0.4659845264257491
999,5,17.307692307692307,11,20,0.3761341867821069
1000,5,15.661764705882353,10,20,0.4769413611850612
1001,5,17.825757575757574,12,19,0.504022957686365
1002,3,13.910714285714286,8,18,0.707058004241095
1003,4,14.3,10,19,0.5367699289940265
1004,5,13.933333333333334,8,20,1.0579048178698465
1005,2,12.705882352941176,9,18,0.7489083491086973
1006,2,13.030303030303031,8,20,0.914046476007052
1007,4,13.807017543859649,10,20,0.5528240847995692
1008,5,14.572490706319703,8,20,0.7926347358728717
1009,4,11.914110429447852,9,13,1.257167863095173
1010,1,13.949579831932773,10,14,1.2085906685998808
1012,5,21.555160142348754,10,26,1.184567404901893
1013,6,20.91554054054054,13,25,1.0149488555658104
1014,3,22.04263565891473,10,27,1.150091304766921
1015,7,21.503042596348884,13,27,1.4053186922169403
1017,6,20.190140845070424,11,25,1.1260943985374832
1018,4,20.158450704225352,12,25,0.8949771017195726
1019,5,20.122448979591837,12,24,0.8171098360128004
1020,1,16.263157894736842,12,17,0.5835657212311758
1021,5,20.068627450980394,13,24,0.8390693710859116
1022,6,19.129032258064516,12,25,0.8129526659685881
1023,6,20.782287822878228,12,25,1.0969064428444943
1024,2,17.17,11,21,0.29156454552789596
1025,5,19.9390243902439,11,25,0.9887540046202608
1026,5,18.021768707482995,10,21,0.5521685106944436
1027,3,15.724489795918368,10,17,0.4130697007108709
1030,5,18.709984152139462,11,23,0.7241692651637034
1031,6,19.98289136013687,11,25,1.10116828160204
1032,5,21.69539666993144,11,26,1.1974012876467837
1033,3,16.356401384083046,12,17,0.44430558112872864
1034,4,19.193650793650793,11,24,0.6429798363840535
1035,2,16.075757575757574,12,16,0.6218779504491906
1036,4,17.41176470588235,11,21,0.2913424503657355
1037,4,20.16504854368932,12,23,0.6722035235660213
1038,4,19.595588235294116,11,23,0.6679900057285629
1039,4,20.5,12,23,0.6574011989742895
1040,4,19.865853658536587,12,23,0.6314813513418986
1041,4,18.975,12,20,0.5358222130896432
1042,4,20.144186046511628,12,23,0.6564655483727903
1043,4,19.2,12,23,0.5780075383137654
1044,6,19.674418604651162,12,23,0.7611334298250051
1045,5,18.5974025974026,10,23,0.6905092647947565
1046,2,17.6158940397351,11,18,0.3547238906452187
1047,1,16.625,12,18,0.4503935116368807
1048,2,17.2274678111588,11,23,0.5152354814564006
1049,2,16.10323886639676,10,17,0.43371401806381077
1050,2,16.76,14,17,0.7332295925553275
1051,2,16.0,11,17,0.490582747020682
1052,1,15.864864864864865,11,17,0.5709893204065671
1053,2,15.875,11,17,0.620429864971737
1054,2,15.857142857142858,11,17,0.49176164623759283
1055,0,15.0,14,14,1.2585544182202277
1056,2,16.208333333333332,12,17,0.5352680281703364
1057,2,16.0625,14,17,0.7591291286274353
1058,2,15.907894736842104,10,17,0.5082837928373495
1059,0,13.0,12,12,1.421089422399053
1060,1,15.18918918918919,12,16,0.7398623843050806
1061,2,15.416666666666666,12,16,0.7213265635446108
1062,2,15.045454545454545,12,16,0.7012080197113097
1063,1,15.274193548387096,10,16,0.6650549841716406
1064,0,14.0,13,13,1.3243966308709303
1065,1,15.522727272727273,12,16,0.7214605049256146
1066,1,14.482758620689655,10,16,0.7117835171732246
1067,2,14.922535211267606,10,16,0.6059903457730512
1068,2,16.386281588447652,11,18,0.36667697455135057
1069,3,16.342428376534787,10,18,0.6212333078413619
1071,0,13.631578947368421,10,13,1.2175853169492477
1072,3,17.216216216216218,10,19,0.27133841675920556
1073,2,16.764705882352942,12,18,0.37535487452373567
1074,2,16.21875,13,16,0.7381094511847435
1075,2,16.708260105448154,10,18,0.3375670378593195
1076,3,16.521052631578947,11,19,0.21447409921155877
1077,3,16.549763033175356,12,17,0.9384563427793028
1078,2,15.978848413631022,11,18,0.38935348029183464
1079,2,17.526413345690454,12,18,0.5676044459897781
1080,2,16.818181818181817,11,18,0.38240519091033914
1081,3,16.247311827956988,10,19,0.34063199640830655
1082,3,16.444933920704845,13,18,0.5171729268950389
1083,0,13.0,12,12,1.4140488856703637
1085,3,16.142857142857142,10,18,0.48137460278674976
1086,3,16.714285714285715,10,19,0.32609084469343225
1088,2,18.796928327645052,15,20,1.0787891122843507
1089,0,17.654545454545456,16,19,1.013621981927323
1090,2,18.219534252769613,12,19,1.1152338446652525
1091,1,16.6,15,16,1.0321856707328991
1092,4,19.103448275862068,15,20,0.7816009265658478
1093,0,16.797619047619047,14,17,0.8341014208239325
1094,3,15.055555555555555,11,16,0.841021838214326
1095,2,16.46065057712487,10,18,0.8665513709381762
1096,2,16.62457337883959,10,18,0.35990212028299173
