Fecha Transplante,Fecha TransplanteTxt,AñoSiembra,Productor,Productor,Ha,Fecha Recibo,FechaRecibo txt,Año Recibo,Semana Recibo,Kilos,Clase,Tipo,Variedad,Parcela,Lote,Brix
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.209,8/10/2022,8-Oct-22,2022,41,11,CHE,Pera Roja                                              ,Pera Roja,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.209,17/10/2022,17-Oct-22,2022,43,22,CHE,Pera Roja                                              ,Pera Roja,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.209,24/11/2022,24-Nov-22,2022,48,55,CHE,Pera Roja                                              ,Pera Roja,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.209,13/10/2022,13-Oct-22,2022,42,11,CHE,Pera Roja                                              ,Pera Roja,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.209,13/01/2023,13-Jan-23,2023,2,130,CHE,Pera Roja                                              ,Pera Roja,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.209,10/11/2022,10-Nov-22,2022,46,66,CHE,Pera Roja                                              ,Pera Roja,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.209,2/11/2022,2-Nov-22,2022,45,44,CHE,Pera Roja                                              ,Pera Roja,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.209,8/9/2022,8-Sep-22,2022,37,143,CHE,Pera Roja                                              ,Pera Roja,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,8/9/2022,8-Sep-22,2022,37,308,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,2/9/2022,2-Sep-22,2022,36,336,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,30/09/2022,30-Sep-22,2022,40,78,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,28/09/2022,28-Sep-22,2022,40,60,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,17/08/2022,17-Aug-22,2022,34,22,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,6/9/2022,6-Sep-22,2022,37,130,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,12/9/2022,12-Sep-22,2022,38,228,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,14/09/2022,14-Sep-22,2022,38,96,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,22/08/2022,22-Aug-22,2022,35,90,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,25/08/2022,25-Aug-22,2022,35,121,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,30/08/2022,30-Aug-22,2022,36,341,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,7/10/2022,7-Oct-22,2022,41,33,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,19/09/2022,19-Sep-22,2022,39,96,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,23/09/2022,23-Sep-22,2022,39,55,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,16/09/2022,16-Sep-22,2022,38,48,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,5/9/2022,5-Sep-22,2022,37,312,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,26/09/2022,26-Sep-22,2022,40,70,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.095,4/10/2022,4-Oct-22,2022,41,110,CHE,Cherry Rosa                                            ,TOP 2323,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,4/10/2022,4-Oct-22,2022,41,72,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,26/09/2022,26-Sep-22,2022,40,66,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,21/09/2022,21-Sep-22,2022,39,11,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,5/9/2022,5-Sep-22,2022,37,264,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,16/09/2022,16-Sep-22,2022,38,36,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,23/09/2022,23-Sep-22,2022,39,33,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,19/09/2022,19-Sep-22,2022,39,78,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,7/10/2022,7-Oct-22,2022,41,22,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,30/08/2022,30-Aug-22,2022,36,39,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,25/08/2022,25-Aug-22,2022,35,209,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,29/08/2022,29-Aug-22,2022,36,220,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,22/08/2022,22-Aug-22,2022,35,198,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,14/09/2022,14-Sep-22,2022,38,36,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,12/9/2022,12-Sep-22,2022,38,208,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,6/9/2022,6-Sep-22,2022,37,715,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,17/08/2022,17-Aug-22,2022,34,11,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,30/09/2022,30-Sep-22,2022,40,117,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,2/9/2022,2-Sep-22,2022,36,363,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,8/9/2022,8-Sep-22,2022,37,102,CHE,Cherry Amarillo                                        ,TOP 2405,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,8/9/2022,8-Sep-22,2022,37,84,CHE,Cherry Naranja                                         ,TOP 2200,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,2/9/2022,2-Sep-22,2022,36,330,CHE,Cherry Naranja                                         ,TOP 2200,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,30/09/2022,30-Sep-22,2022,40,11,CHE,Cherry Naranja                                         ,TOP 2200,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,17/08/2022,17-Aug-22,2022,34,216,CHE,Cherry Naranja                                         ,TOP 2200,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,12/9/2022,12-Sep-22,2022,38,45,CHE,Cherry Naranja                                         ,TOP 2200,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,14/09/2022,14-Sep-22,2022,38,36,CHE,Cherry Naranja                                         ,TOP 2200,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,22/08/2022,22-Aug-22,2022,35,533,CHE,Cherry Naranja                                         ,TOP 2200,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,25/08/2022,25-Aug-22,2022,35,225,CHE,Cherry Naranja                                         ,TOP 2200,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,30/08/2022,30-Aug-22,2022,36,390,CHE,Cherry Naranja                                         ,TOP 2200,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,7/10/2022,7-Oct-22,2022,41,5,CHE,Cherry Naranja                                         ,TOP 2200,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,19/09/2022,19-Sep-22,2022,39,14,CHE,Cherry Naranja                                         ,TOP 2200,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,23/09/2022,23-Sep-22,2022,39,11,CHE,Cherry Naranja                                         ,TOP 2200,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,16/09/2022,16-Sep-22,2022,38,12,CHE,Cherry Naranja                                         ,TOP 2200,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,5/9/2022,5-Sep-22,2022,37,294,CHE,Cherry Naranja                                         ,TOP 2200,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,21/09/2022,21-Sep-22,2022,39,11,CHE,Cherry Naranja                                         ,TOP 2200,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,26/09/2022,26-Sep-22,2022,40,11,CHE,Cherry Naranja                                         ,TOP 2200,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.076,4/10/2022,4-Oct-22,2022,41,11,CHE,Cherry Naranja                                         ,TOP 2200,V02,9,
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,4/10/2022,4-Oct-22,2022,41,338,BSUF,Uva Roja                                               ,Prince,V02,9,7.2
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,26/09/2022,26-Sep-22,2022,40,420,BSUF,Uva Roja                                               ,Prince,V02,9,5.7
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,21/09/2022,21-Sep-22,2022,39,156,BSUF,Uva Roja                                               ,Prince,V02,9,5.6
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,5/9/2022,5-Sep-22,2022,37,2330,BSUF,Uva Roja                                               ,Prince,V02,9,5.6
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,16/09/2022,16-Sep-22,2022,38,198,BSUF,Uva Roja                                               ,Prince,V02,9,5.2
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,10/9/2022,10-Sep-22,2022,37,836,BSUF,Uva Roja                                               ,Prince,V02,9,7
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,23/09/2022,23-Sep-22,2022,39,96,BSUF,Uva Roja                                               ,Prince,V02,9,7.5
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,19/09/2022,19-Sep-22,2022,39,247,BSUF,Uva Roja                                               ,Prince,V02,9,10.8
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,7/10/2022,7-Oct-22,2022,41,66,BSUF,Uva Roja                                               ,Prince,V02,9,6.3
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,25/08/2022,25-Aug-22,2022,35,1125,BSUF,Uva Roja                                               ,Prince,V02,9,5.9
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,29/08/2022,29-Aug-22,2022,36,1620,BSUF,Uva Roja                                               ,Prince,V02,9,5.7
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,22/08/2022,22-Aug-22,2022,35,1152,BSUF,Uva Roja                                               ,Prince,V02,9,5.6
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,12/9/2022,12-Sep-22,2022,38,377,BSUF,Uva Roja                                               ,Prince,V02,9,7.5
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,14/09/2022,14-Sep-22,2022,38,242,BSUF,Uva Roja                                               ,Prince,V02,9,5.2
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,17/08/2022,17-Aug-22,2022,34,385,BSUF,Uva Roja                                               ,Prince,V02,9,5.4
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,30/09/2022,30-Sep-22,2022,40,200,BSUF,Uva Roja                                               ,Prince,V02,9,7.3
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,28/09/2022,28-Sep-22,2022,40,231,BSUF,Uva Roja                                               ,Prince,V02,9,5.7
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,2/9/2022,2-Sep-22,2022,36,1870,BSUF,Uva Roja                                               ,Prince,V02,9,5.8
8/6/2022,8-Jun-22,2022,VAP,San Vicente,0.456,7/9/2022,7-Sep-22,2022,37,1456,BSUF,Uva Roja                                               ,Prince,V02,9,6
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,7/9/2022,7-Sep-22,2022,37,520,BSUF,Uva Roja                                               ,Prince,N02,13,6
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,30/08/2022,30-Aug-22,2022,36,704,BSUF,Uva Roja                                               ,Prince,N02,13,8.2
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,30/08/2022,30-Aug-22,2022,36,1246,BSUF,Uva Roja                                               ,Prince,N02,13,7.5
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,2/9/2022,2-Sep-22,2022,36,576,BSUF,Uva Roja                                               ,Prince,N02,13,5.4
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,15/08/2022,15-Aug-22,2022,34,260,BSUF,Uva Roja                                               ,Prince,N02,13,7.7
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,15/09/2022,15-Sep-22,2022,38,228,BSUF,Uva Roja                                               ,Prince,N02,13,5
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,22/08/2022,22-Aug-22,2022,35,840,BSUF,Uva Roja                                               ,Prince,N02,13,7
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,20/08/2022,20-Aug-22,2022,34,176,BSUF,Uva Amarilla                                           ,SantiYellow,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,15/09/2022,15-Sep-22,2022,38,728,BSUF,Uva Amarilla                                           ,SantiYellow,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,5/9/2022,5-Sep-22,2022,37,204,BSUF,Uva Amarilla                                           ,SantiYellow,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,20/09/2022,20-Sep-22,2022,39,24,BSUF,Uva Amarilla                                           ,SantiYellow,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,28/09/2022,28-Sep-22,2022,40,125,BSUF,Uva Amarilla                                           ,SantiYellow,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,17/09/2022,17-Sep-22,2022,38,135,BSUF,Uva Amarilla                                           ,SantiYellow,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,23/08/2022,23-Aug-22,2022,35,264,BSUF,Uva Amarilla                                           ,SantiYellow,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,1/9/2022,1-Sep-22,2022,36,66,BSUF,Uva Amarilla                                           ,SantiYellow,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,31/08/2022,31-Aug-22,2022,36,518,BSUF,Uva Amarilla                                           ,SantiYellow,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,22/09/2022,22-Sep-22,2022,39,375,BSUF,Uva Amarilla                                           ,SantiYellow,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.108,17/08/2022,17-Aug-22,2022,34,308,BSUF,Uva Amarilla                                           ,SantiYellow,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.09,17/08/2022,17-Aug-22,2022,34,12,CHE,Cherry Amarillo                                        ,TOP 2405,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.09,22/09/2022,22-Sep-22,2022,39,52,CHE,Cherry Amarillo                                        ,TOP 2405,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.09,31/08/2022,31-Aug-22,2022,36,200,CHE,Cherry Amarillo                                        ,TOP 2405,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.09,31/08/2022,31-Aug-22,2022,36,492,CHE,Cherry Amarillo                                        ,TOP 2405,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.09,11/10/2022,11-Oct-22,2022,42,684,CHE,Cherry Amarillo                                        ,TOP 2405,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.09,16/09/2022,16-Sep-22,2022,38,24,CHE,Cherry Amarillo                                        ,TOP 2405,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.09,23/08/2022,23-Aug-22,2022,35,242,CHE,Cherry Amarillo                                        ,TOP 2405,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.09,28/09/2022,28-Sep-22,2022,40,26,CHE,Cherry Amarillo                                        ,TOP 2405,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.09,15/09/2022,15-Sep-22,2022,38,36,CHE,Cherry Amarillo                                        ,TOP 2405,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.09,20/08/2022,20-Aug-22,2022,34,36,CHE,Cherry Amarillo                                        ,TOP 2405,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.036,20/08/2022,20-Aug-22,2022,34,228,CHE,Cherry Naranja                                         ,TOP 2200,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.036,15/09/2022,15-Sep-22,2022,38,36,CHE,Cherry Naranja                                         ,TOP 2200,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.036,5/9/2022,5-Sep-22,2022,37,720,CHE,Cherry Naranja                                         ,TOP 2200,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.036,28/09/2022,28-Sep-22,2022,40,180,CHE,Cherry Naranja                                         ,TOP 2200,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.036,23/08/2022,23-Aug-22,2022,35,192,CHE,Cherry Naranja                                         ,TOP 2200,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.036,31/08/2022,31-Aug-22,2022,36,120,CHE,Cherry Naranja                                         ,TOP 2200,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.036,31/08/2022,31-Aug-22,2022,36,242,CHE,Cherry Naranja                                         ,TOP 2200,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.036,22/09/2022,22-Sep-22,2022,39,52,CHE,Cherry Naranja                                         ,TOP 2200,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.036,17/08/2022,17-Aug-22,2022,34,338,CHE,Cherry Naranja                                         ,TOP 2200,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.054,17/08/2022,17-Aug-22,2022,34,208,CHE,Cherry Rosa                                            ,TOP 2323,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.054,22/09/2022,22-Sep-22,2022,39,52,CHE,Cherry Rosa                                            ,TOP 2323,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.054,29/09/2022,29-Sep-22,2022,40,403,CHE,Cherry Rosa                                            ,TOP 2323,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.054,31/08/2022,31-Aug-22,2022,36,648,CHE,Cherry Rosa                                            ,TOP 2323,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.054,23/08/2022,23-Aug-22,2022,35,253,CHE,Cherry Rosa                                            ,TOP 2323,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.054,28/09/2022,28-Sep-22,2022,40,26,CHE,Cherry Rosa                                            ,TOP 2323,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.054,5/9/2022,5-Sep-22,2022,37,385,CHE,Cherry Rosa                                            ,TOP 2323,N02,13,
2/6/2022,2-Jun-22,2022,OAP,Ojos Negros Parcela,0.054,15/09/2022,15-Sep-22,2022,38,24,CHE,Cherry Rosa                                            ,TOP 2323,N02,13,
